"COU","Country","VAR","Variable","SOU","Source","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2000","2000","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2001","2001","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2002","2002","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2003","2003","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2004","2004","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2005","2005","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2006","2006","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2007","2007","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2008","2008","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2009","2009","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2010","2010","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2011","2011","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2012","2012","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2013","2013","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2014","2014","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2015","2015","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2016","2016","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2017","2017","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2018","2018","YR","Years","0","Units",,,0,,
"AUS","Australia","CLENGTH","Length of power purchase agreement","SHYDRO","Small Hydro","2019","2019","YR","Years","0","Units",,,0,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2000","2000","USD","US Dollar","0","Units",,,0.04160000011325,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2001","2001","USD","US Dollar","0","Units",,,0.04030000045896,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2002","2002","USD","US Dollar","0","Units",,,0.04259999841452,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2003","2003","USD","US Dollar","0","Units",,,0.08820000290871,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2004","2004","USD","US Dollar","0","Units",,,0.09700000286102,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2005","2005","USD","US Dollar","0","Units",,,0.09700000286102,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2006","2006","USD","US Dollar","0","Units",,,0.09790000319481,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2007","2007","USD","US Dollar","0","Units",,,0.10350000113249,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2008","2008","USD","US Dollar","0","Units",,,0.11089999973774,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2009","2009","USD","US Dollar","0","Units",,,0.10499999672175,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2010","2010","USD","US Dollar","0","Units",,,0.12860000133514,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2011","2011","USD","US Dollar","0","Units",,,0.13500000536442,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2012","2012","USD","US Dollar","0","Units",,,0.12210000306368,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2013","2013","USD","US Dollar","0","Units",,,0.1254999935627,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2014","2014","USD","US Dollar","0","Units",,,0.1254999935627,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2015","2015","USD","US Dollar","0","Units",,,0.10480000078678,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2016","2016","USD","US Dollar","0","Units",,,0.10459999740124,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2017","2017","USD","US Dollar","0","Units",,,0.10109999775887,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2018","2018","USD","US Dollar","0","Units",,,0.09679999947548,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","WIND","Wind","2019","2019","USD","US Dollar","0","Units",,,0.09089999645948,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2000","2000","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2001","2001","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2002","2002","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2003","2003","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2004","2004","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2005","2005","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2006","2006","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2007","2007","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2008","2008","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2009","2009","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2010","2010","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2011","2011","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2012","2012","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2013","2013","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2014","2014","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2015","2015","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2016","2016","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2017","2017","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2018","2018","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","WIND","Wind","2019","2019","YR","Years","0","Units",,,13,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2000","2000","USD","US Dollar","0","Units",,,0.04160000011325,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2001","2001","USD","US Dollar","0","Units",,,0.04030000045896,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2002","2002","USD","US Dollar","0","Units",,,0.04259999841452,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2003","2003","USD","US Dollar","0","Units",,,0.61080002784729,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2004","2004","USD","US Dollar","0","Units",,,0.67170000076294,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2005","2005","USD","US Dollar","0","Units",,,0.67180001735687,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2006","2006","USD","US Dollar","0","Units",,,0.67799997329712,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2007","2007","USD","US Dollar","0","Units",,,0.52079999446869,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2008","2008","USD","US Dollar","0","Units",,,0.55870002508164,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2009","2009","USD","US Dollar","0","Units",,,0.52969998121262,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2010","2010","USD","US Dollar","0","Units",,,0.43419998884201,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2011","2011","USD","US Dollar","0","Units",,,0.4384999871254,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2012","2012","USD","US Dollar","0","Units",,,0.33790001273155,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2013","2013","USD","US Dollar","0","Units",,,0.23049999773502,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2014","2014","USD","US Dollar","0","Units",,,0,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2015","2015","USD","US Dollar","0","Units",,,0,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2016","2016","USD","US Dollar","0","Units",,,0,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2017","2017","USD","US Dollar","0","Units",,,0,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2018","2018","USD","US Dollar","0","Units",,,0,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2019","2019","USD","US Dollar","0","Units",,,0,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2000","2000","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2001","2001","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2002","2002","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2003","2003","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2004","2004","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2005","2005","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2006","2006","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2007","2007","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2008","2008","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2009","2009","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2010","2010","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2011","2011","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2012","2012","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2013","2013","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2014","2014","YR","Years","0","Units",,,0,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2015","2015","YR","Years","0","Units",,,0,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2016","2016","YR","Years","0","Units",,,0,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2017","2017","YR","Years","0","Units",,,0,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2018","2018","YR","Years","0","Units",,,0,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","SOLAR","Solar PV","2019","2019","YR","Years","0","Units",,,0,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2000","2000","USD","US Dollar","0","Units",,,0,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2001","2001","USD","US Dollar","0","Units",,,0,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2002","2002","USD","US Dollar","0","Units",,,0,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2003","2003","USD","US Dollar","0","Units",,,0.07919999957085,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2004","2004","USD","US Dollar","0","Units",,,0.08709999918938,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2005","2005","USD","US Dollar","0","Units",,,0.08709999918938,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2006","2006","USD","US Dollar","0","Units",,,0.08789999783039,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2007","2007","USD","US Dollar","0","Units",,,0.10000000149012,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2008","2008","USD","US Dollar","0","Units",,,0.10719999670982,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2009","2009","USD","US Dollar","0","Units",,,0.10149999707937,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2010","2010","USD","US Dollar","0","Units",,,0.09939999878407,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2011","2011","USD","US Dollar","0","Units",,,0.10440000146627,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2012","2012","USD","US Dollar","0","Units",,,0.09640000015497,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2013","2013","USD","US Dollar","0","Units",,,0.09870000183582,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2014","2014","USD","US Dollar","0","Units",,,0.09870000183582,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2015","2015","USD","US Dollar","0","Units",,,0.08219999819994,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2016","2016","USD","US Dollar","0","Units",,,0.08169999718666,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2017","2017","USD","US Dollar","0","Units",,,0.08309999853373,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2018","2018","USD","US Dollar","0","Units",,,0.08609999716282,,
"AUT","Austria","FIT_USD","Mean feed-in tariff","GEOTH","Geothermal","2019","2019","USD","US Dollar","0","Units",,,0.08079999685287,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2000","2000","YR","Years","0","Units",,,0,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2001","2001","YR","Years","0","Units",,,0,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2002","2002","YR","Years","0","Units",,,0,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2003","2003","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2004","2004","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2005","2005","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2006","2006","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2007","2007","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2008","2008","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2009","2009","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2010","2010","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2011","2011","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2012","2012","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2013","2013","YR","Years","0","Units",,,13,,
"AUT","Austria","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2014","2014","YR","Years","0","Units",,,13,,
